"profilename";"tablabel";"operation_name";"has_access";"profileid";"tabid";"operation";"permissions"
"Marketing";"Dropbox Destinations";"Create";"1";"10";"185";"7";"0"
"Marketing";"Help Info";"View";"1";"10";"194";"0";"0"
"Marketing";"Help Info";"Edit";"1";"10";"194";"1";"0"
"Marketing";"Help Info";"Delete";"0";"10";"194";"2";"1"
"Marketing";"Help Info";"Create";"1";"10";"194";"7";"0"
"Marketing";"HO Claimed Invoices";"View";"1";"10";"187";"0";"0"
"Marketing";"HO Claimed Invoices";"Edit";"1";"10";"187";"1";"0"
"Marketing";"HO Claimed Invoices";"Delete";"0";"10";"187";"2";"1"
"Marketing";"HO Claimed Invoices";"Create";"1";"10";"187";"7";"0"
"Marketing";"Insurance Companies";"View";"1";"10";"168";"0";"0"
"Marketing";"Insurance Companies";"Edit";"0";"10";"168";"1";"1"
"Marketing";"Insurance Companies";"Delete";"0";"10";"168";"2";"1"
"Marketing";"Insurance Companies";"Create";"0";"10";"168";"7";"1"
"Marketing";"Insurance Company Aliases";"View";"1";"10";"180";"0";"0"
"Marketing";"Insurance Company Aliases";"Edit";"0";"10";"180";"1";"1"
"Marketing";"Insurance Company Aliases";"Delete";"0";"10";"180";"2";"1"
"Marketing";"Insurance Company Aliases";"Create";"0";"10";"180";"7";"1"
"Marketing";"Insureds";"View";"1";"10";"167";"0";"0"
"Marketing";"Insureds";"Edit";"0";"10";"167";"1";"1"
"Marketing";"Insureds";"Delete";"0";"10";"167";"2";"1"
"Marketing";"Insureds";"Create";"0";"10";"167";"7";"1"
"Marketing";"Law Firm Aliases";"View";"1";"10";"189";"0";"0"
"Marketing";"Law Firm Aliases";"Edit";"1";"10";"189";"1";"0"
"Marketing";"Law Firm Aliases";"Delete";"0";"10";"189";"2";"1"
"Marketing";"Law Firm Aliases";"Create";"1";"10";"189";"7";"0"
"Marketing";"Law Firms";"View";"1";"10";"188";"0";"0"
"Marketing";"Law Firms";"Edit";"1";"10";"188";"1";"0"
"Marketing";"Law Firms";"Delete";"0";"10";"188";"2";"1"
"Marketing";"Law Firms";"Create";"1";"10";"188";"7";"0"
"Marketing";"Leads";"View";"1";"10";"178";"0";"0"
"Marketing";"Leads";"Edit";"1";"10";"178";"1";"0"
"Marketing";"Leads";"Delete";"0";"10";"178";"2";"1"
"Marketing";"Leads";"Create";"1";"10";"178";"7";"0"
"Marketing";"Litigation Contacts";"View";"1";"10";"191";"0";"0"
"Marketing";"Litigation Contacts";"Edit";"1";"10";"191";"1";"0"
"Marketing";"Litigation Contacts";"Delete";"0";"10";"191";"2";"1"
"Marketing";"Litigation Contacts";"Create";"1";"10";"191";"7";"0"
"Marketing";"Litigation Costs";"View";"1";"10";"186";"0";"0"
"Marketing";"Litigation Costs";"Edit";"1";"10";"186";"1";"0"
"Marketing";"Litigation Costs";"Delete";"0";"10";"186";"2";"1"
"Marketing";"Litigation Costs";"Create";"1";"10";"186";"7";"0"
"Marketing";"Mortgage Companies";"View";"1";"10";"190";"0";"0"
"Marketing";"Mortgage Companies";"Edit";"0";"10";"190";"1";"1"
"Marketing";"Mortgage Companies";"Delete";"0";"10";"190";"2";"1"
"Marketing";"Mortgage Companies";"Create";"0";"10";"190";"7";"1"
"Marketing";"Notification";"View";"1";"10";"111";"0";"0"
"Marketing";"Notification";"Edit";"1";"10";"111";"1";"0"
"Marketing";"Notification";"Delete";"0";"10";"111";"2";"1"
"Marketing";"Notification";"Create";"1";"10";"111";"7";"0"
"Marketing";"OSSMailView";"View";"1";"10";"54";"0";"0"
"Marketing";"OSSMailView";"Edit";"0";"10";"54";"1";"1"
"Marketing";"OSSMailView";"Delete";"0";"10";"54";"2";"1"
"Marketing";"OSSMailView";"Create";"0";"10";"54";"7";"1"
"Marketing";"Outside Cases";"View";"1";"10";"182";"0";"0"
"Marketing";"Outside Cases";"Edit";"1";"10";"182";"1";"0"
"Marketing";"Outside Cases";"Delete";"0";"10";"182";"2";"1"
"Marketing";"Outside Cases";"Create";"1";"10";"182";"7";"0"
"Marketing";"Partial Settlements";"View";"1";"10";"192";"0";"0"
"Marketing";"Partial Settlements";"Edit";"1";"10";"192";"1";"0"
"Marketing";"Partial Settlements";"Delete";"0";"10";"192";"2";"1"
"Marketing";"Partial Settlements";"Create";"1";"10";"192";"7";"0"
"Marketing";"Partners Portal Activity";"View";"1";"10";"197";"0";"0"
"Marketing";"Partners Portal Activity";"Edit";"1";"10";"197";"1";"0"
"Marketing";"Partners Portal Activity";"Delete";"0";"10";"197";"2";"1"
"Marketing";"Partners Portal Activity";"Create";"1";"10";"197";"7";"0"
"Marketing";"Portfolios";"View";"1";"10";"138";"0";"0"
"Marketing";"Portfolios";"Edit";"0";"10";"138";"1";"1"
"Marketing";"Portfolios";"Delete";"0";"10";"138";"2";"1"
"Marketing";"Portfolios";"Create";"0";"10";"138";"7";"1"
"Marketing";"Program Algorithms";"View";"1";"10";"193";"0";"0"
"Marketing";"Program Algorithms";"Edit";"1";"10";"193";"1";"0"
"Marketing";"Program Algorithms";"Delete";"0";"10";"193";"2";"1"
"Marketing";"Program Algorithms";"Create";"1";"10";"193";"7";"0"
"Marketing";"Programs";"View";"1";"10";"144";"0";"0"
"Marketing";"Programs";"Edit";"0";"10";"144";"1";"1"
"Marketing";"Programs";"Delete";"0";"10";"144";"2";"1"
"Marketing";"Programs";"Create";"0";"10";"144";"7";"1"
"Marketing";"Provider Contacts";"View";"1";"10";"136";"0";"0"
"Marketing";"Provider Contacts";"Edit";"0";"10";"136";"1";"1"
"Marketing";"Provider Contacts";"Delete";"0";"10";"136";"2";"1"
"Marketing";"Provider Contacts";"Create";"0";"10";"136";"7";"1"
"Marketing";"Provider Eligibility";"View";"1";"10";"141";"0";"0"
"Marketing";"Provider Eligibility";"Edit";"0";"10";"141";"1";"1"
"Marketing";"Provider Eligibility";"Delete";"0";"10";"141";"2";"1"
"Marketing";"Provider Eligibility";"Create";"0";"10";"141";"7";"1"
"Marketing";"Provider Licenses";"View";"1";"10";"150";"0";"0"
"Marketing";"Provider Licenses";"Edit";"0";"10";"150";"1";"1"
"Marketing";"Provider Licenses";"Delete";"0";"10";"150";"2";"1"
"Marketing";"Provider Licenses";"Create";"0";"10";"150";"7";"1"
"Marketing";"Provider References";"View";"1";"10";"137";"0";"0"
"Marketing";"Provider References";"Edit";"0";"10";"137";"1";"1"
"Marketing";"Provider References";"Delete";"0";"10";"137";"2";"1"
"Marketing";"Provider References";"Create";"0";"10";"137";"7";"1"
"Marketing";"Providers";"View";"1";"10";"135";"0";"0"
"Marketing";"Providers";"Edit";"0";"10";"135";"1";"1"
"Marketing";"Providers";"Delete";"0";"10";"135";"2";"1"
"Marketing";"Providers";"Create";"0";"10";"135";"7";"1"
"Marketing";"Similar Claims";"View";"1";"10";"169";"0";"0"
"Marketing";"Similar Claims";"Edit";"0";"10";"169";"1";"1"
"Marketing";"Similar Claims";"Delete";"0";"10";"169";"2";"1"
"Marketing";"Similar Claims";"Create";"0";"10";"169";"7";"1"
"Marketing";"Similar Texas Cases";"View";"1";"10";"199";"0";"0"
"Marketing";"Similar Texas Cases";"Edit";"1";"10";"199";"1";"0"
"Marketing";"Similar Texas Cases";"Delete";"0";"10";"199";"2";"1"
"Marketing";"Similar Texas Cases";"Create";"1";"10";"199";"7";"0"
"Marketing";"Tasks";"View";"1";"10";"179";"0";"0"
"Marketing";"Tasks";"Edit";"0";"10";"179";"1";"1"
"Marketing";"Tasks";"Delete";"0";"10";"179";"2";"1"
"Marketing";"Tasks";"Create";"0";"10";"179";"7";"1"
"Portfolio Purchase Acceptant";"Adjusters";"View";"1";"8";"175";"0";"0"
"Portfolio Purchase Acceptant";"Adjusters";"Edit";"1";"8";"175";"1";"0"
"Portfolio Purchase Acceptant";"Adjusters";"Delete";"0";"8";"175";"2";"1"
"Portfolio Purchase Acceptant";"Adjusters";"Create";"1";"8";"175";"7";"0"
"Portfolio Purchase Acceptant";"Attorneys";"View";"1";"8";"149";"0";"0"
"Portfolio Purchase Acceptant";"Attorneys";"Edit";"1";"8";"149";"1";"0"
"Portfolio Purchase Acceptant";"Attorneys";"Delete";"0";"8";"149";"2";"1"
"Portfolio Purchase Acceptant";"Attorneys";"Create";"1";"8";"149";"7";"0"
"Portfolio Purchase Acceptant";"Batch Errors";"View";"1";"8";"155";"0";"0"
"Portfolio Purchase Acceptant";"Batch Errors";"Edit";"1";"8";"155";"1";"0"
"Portfolio Purchase Acceptant";"Batch Errors";"Delete";"0";"8";"155";"2";"1"
"Portfolio Purchase Acceptant";"Batch Errors";"Create";"1";"8";"155";"7";"0"
"Portfolio Purchase Acceptant";"Batch Tasks";"View";"1";"8";"166";"0";"0"
"Portfolio Purchase Acceptant";"Batch Tasks";"Edit";"1";"8";"166";"1";"0"
"Portfolio Purchase Acceptant";"Batch Tasks";"Delete";"0";"8";"166";"2";"1"
"Portfolio Purchase Acceptant";"Batch Tasks";"Create";"1";"8";"166";"7";"0"
"Portfolio Purchase Acceptant";"Calendar";"View";"1";"8";"9";"0";"0"
"Portfolio Purchase Acceptant";"Calendar";"Edit";"1";"8";"9";"1";"0"
"Portfolio Purchase Acceptant";"Calendar";"Delete";"0";"8";"9";"2";"1"
"Portfolio Purchase Acceptant";"Calendar";"Create";"1";"8";"9";"7";"0"
"Portfolio Purchase Acceptant";"Cases";"View";"1";"8";"159";"0";"0"
"Portfolio Purchase Acceptant";"Cases";"Edit";"1";"8";"159";"1";"0"
"Portfolio Purchase Acceptant";"Cases";"Delete";"0";"8";"159";"2";"1"
"Portfolio Purchase Acceptant";"Cases";"Create";"1";"8";"159";"7";"0"
"Portfolio Purchase Acceptant";"Claim Collections";"View";"1";"8";"172";"0";"0"
"Portfolio Purchase Acceptant";"Claim Collections";"Edit";"1";"8";"172";"1";"0"
"Portfolio Purchase Acceptant";"Claim Collections";"Delete";"0";"8";"172";"2";"1"
"Portfolio Purchase Acceptant";"Claim Collections";"Create";"1";"8";"172";"7";"0"
"Portfolio Purchase Acceptant";"Claimed Invoices";"View";"1";"8";"152";"0";"0"
"Portfolio Purchase Acceptant";"Claimed Invoices";"Edit";"1";"8";"152";"1";"0"
"Portfolio Purchase Acceptant";"Claimed Invoices";"Delete";"0";"8";"152";"2";"1"
"Portfolio Purchase Acceptant";"Claimed Invoices";"Create";"1";"8";"152";"7";"0"
"Portfolio Purchase Acceptant";"Claims";"View";"1";"8";"139";"0";"0"
"Portfolio Purchase Acceptant";"Claims";"Edit";"1";"8";"139";"1";"0"
"Portfolio Purchase Acceptant";"Claims";"Delete";"0";"8";"139";"2";"1"
"Portfolio Purchase Acceptant";"Claims";"Create";"1";"8";"139";"7";"0"
"Portfolio Purchase Acceptant";"Claims Documents Upload";"View";"1";"8";"201";"0";"0"
"Portfolio Purchase Acceptant";"Claims Documents Upload";"Edit";"1";"8";"201";"1";"0"
"Portfolio Purchase Acceptant";"Claims Documents Upload";"Delete";"0";"8";"201";"2";"1"
"Portfolio Purchase Acceptant";"Claims Documents Upload";"Create";"1";"8";"201";"7";"0"
"Portfolio Purchase Acceptant";"Collections";"View";"1";"8";"170";"0";"0"
"Portfolio Purchase Acceptant";"Collections";"Edit";"1";"8";"170";"1";"0"
"Portfolio Purchase Acceptant";"Collections";"Delete";"0";"8";"170";"2";"1"
"Portfolio Purchase Acceptant";"Collections";"Create";"1";"8";"170";"7";"0"
"Portfolio Purchase Acceptant";"Comments";"View";"1";"8";"40";"0";"0"
"Portfolio Purchase Acceptant";"Comments";"Edit";"1";"8";"40";"1";"0"
"Portfolio Purchase Acceptant";"Comments";"Delete";"0";"8";"40";"2";"1"
"Portfolio Purchase Acceptant";"Comments";"Create";"1";"8";"40";"7";"0"
"Portfolio Purchase Acceptant";"Contacts";"View";"1";"8";"177";"0";"0"
"Portfolio Purchase Acceptant";"Contacts";"Edit";"1";"8";"177";"1";"0"
"Portfolio Purchase Acceptant";"Contacts";"Delete";"0";"8";"177";"2";"1"
"Portfolio Purchase Acceptant";"Contacts";"Create";"1";"8";"177";"7";"0"
"Portfolio Purchase Acceptant";"Counties";"View";"1";"8";"173";"0";"0"
"Portfolio Purchase Acceptant";"Counties";"Edit";"1";"8";"173";"1";"0"
"Portfolio Purchase Acceptant";"Counties";"Delete";"0";"8";"173";"2";"1"
"Portfolio Purchase Acceptant";"Counties";"Create";"1";"8";"173";"7";"0"
"Portfolio Purchase Acceptant";"Courts";"View";"1";"8";"145";"0";"0"
"Portfolio Purchase Acceptant";"Courts";"Edit";"1";"8";"145";"1";"0"
"Portfolio Purchase Acceptant";"Courts";"Delete";"0";"8";"145";"2";"1"
"Portfolio Purchase Acceptant";"Courts";"Create";"1";"8";"145";"7";"0"
"Portfolio Purchase Acceptant";"Document Package Sources";"View";"1";"8";"162";"0";"0"
"Portfolio Purchase Acceptant";"Document Package Sources";"Edit";"0";"8";"162";"1";"1"
"Portfolio Purchase Acceptant";"Document Package Sources";"Delete";"0";"8";"162";"2";"1"
"Portfolio Purchase Acceptant";"Document Package Sources";"Create";"0";"8";"162";"7";"1"
"Portfolio Purchase Acceptant";"Document Packages";"View";"1";"8";"158";"0";"0"
"Portfolio Purchase Acceptant";"Document Packages";"Edit";"0";"8";"158";"1";"1"
"Portfolio Purchase Acceptant";"Document Packages";"Delete";"0";"8";"158";"2";"1"
"Portfolio Purchase Acceptant";"Document Packages";"Create";"0";"8";"158";"7";"1"
"Portfolio Purchase Acceptant";"Document Templates";"View";"1";"8";"157";"0";"0"
"Portfolio Purchase Acceptant";"Document Templates";"Edit";"0";"8";"157";"1";"1"
"Portfolio Purchase Acceptant";"Document Templates";"Delete";"0";"8";"157";"2";"1"
"Portfolio Purchase Acceptant";"Document Templates";"Create";"0";"8";"157";"7";"1"
"Portfolio Purchase Acceptant";"Document Types";"View";"1";"8";"161";"0";"0"
"Portfolio Purchase Acceptant";"Document Types";"Edit";"0";"8";"161";"1";"1"
"Portfolio Purchase Acceptant";"Document Types";"Delete";"0";"8";"161";"2";"1"
"Portfolio Purchase Acceptant";"Document Types";"Create";"0";"8";"161";"7";"1"
"Portfolio Purchase Acceptant";"Documents";"View";"1";"8";"8";"0";"0"
"Portfolio Purchase Acceptant";"Documents";"Edit";"1";"8";"8";"1";"0"
"Portfolio Purchase Acceptant";"Documents";"Delete";"0";"8";"8";"2";"1"
"Portfolio Purchase Acceptant";"Documents";"Create";"1";"8";"8";"7";"0"
"Portfolio Purchase Acceptant";"DotsPBIReports";"View";"1";"8";"184";"0";"0"
"Portfolio Purchase Acceptant";"DotsPBIReports";"Edit";"1";"8";"184";"1";"0"
"Portfolio Purchase Acceptant";"DotsPBIReports";"Delete";"0";"8";"184";"2";"1"
"Portfolio Purchase Acceptant";"DotsPBIReports";"Create";"1";"8";"184";"7";"0"
"Portfolio Purchase Acceptant";"Dropbox Destinations";"View";"1";"8";"185";"0";"0"
"Portfolio Purchase Acceptant";"Dropbox Destinations";"Edit";"1";"8";"185";"1";"0"
"Portfolio Purchase Acceptant";"Dropbox Destinations";"Delete";"0";"8";"185";"2";"1"
"Portfolio Purchase Acceptant";"Dropbox Destinations";"Create";"1";"8";"185";"7";"0"
"Portfolio Purchase Acceptant";"Help Info";"View";"1";"8";"194";"0";"0"
"Portfolio Purchase Acceptant";"Help Info";"Edit";"1";"8";"194";"1";"0"
"Portfolio Purchase Acceptant";"Help Info";"Delete";"0";"8";"194";"2";"1"
"Portfolio Purchase Acceptant";"Help Info";"Create";"1";"8";"194";"7";"0"
"Portfolio Purchase Acceptant";"HO Claimed Invoices";"View";"1";"8";"187";"0";"0"
"Portfolio Purchase Acceptant";"HO Claimed Invoices";"Edit";"1";"8";"187";"1";"0"
"Portfolio Purchase Acceptant";"HO Claimed Invoices";"Delete";"0";"8";"187";"2";"1"
"Portfolio Purchase Acceptant";"HO Claimed Invoices";"Create";"1";"8";"187";"7";"0"
"Portfolio Purchase Acceptant";"Insurance Companies";"View";"1";"8";"168";"0";"0"
"Portfolio Purchase Acceptant";"Insurance Companies";"Edit";"1";"8";"168";"1";"0"
"Portfolio Purchase Acceptant";"Insurance Companies";"Delete";"0";"8";"168";"2";"1"
"Portfolio Purchase Acceptant";"Insurance Companies";"Create";"1";"8";"168";"7";"0"
"Portfolio Purchase Acceptant";"Insurance Company Aliases";"View";"1";"8";"180";"0";"0"
"Portfolio Purchase Acceptant";"Insurance Company Aliases";"Edit";"1";"8";"180";"1";"0"
"Portfolio Purchase Acceptant";"Insurance Company Aliases";"Delete";"0";"8";"180";"2";"1"
"Portfolio Purchase Acceptant";"Insurance Company Aliases";"Create";"1";"8";"180";"7";"0"
"Portfolio Purchase Acceptant";"Insureds";"View";"1";"8";"167";"0";"0"
"Portfolio Purchase Acceptant";"Insureds";"Edit";"1";"8";"167";"1";"0"
"Portfolio Purchase Acceptant";"Insureds";"Delete";"0";"8";"167";"2";"1"
"Portfolio Purchase Acceptant";"Insureds";"Create";"1";"8";"167";"7";"0"
"Portfolio Purchase Acceptant";"Investors";"View";"1";"8";"146";"0";"0"
"Portfolio Purchase Acceptant";"Investors";"Edit";"1";"8";"146";"1";"0"
"Portfolio Purchase Acceptant";"Investors";"Delete";"0";"8";"146";"2";"1"
"Portfolio Purchase Acceptant";"Investors";"Create";"1";"8";"146";"7";"0"
"Portfolio Purchase Acceptant";"Judges";"View";"1";"8";"174";"0";"0"
"Portfolio Purchase Acceptant";"Judges";"Edit";"1";"8";"174";"1";"0"
"Portfolio Purchase Acceptant";"Judges";"Delete";"0";"8";"174";"2";"1"
"Portfolio Purchase Acceptant";"Judges";"Create";"1";"8";"174";"7";"0"
"Portfolio Purchase Acceptant";"Law Firm Aliases";"View";"1";"8";"189";"0";"0"
"Portfolio Purchase Acceptant";"Law Firm Aliases";"Edit";"1";"8";"189";"1";"0"
"Portfolio Purchase Acceptant";"Law Firm Aliases";"Delete";"0";"8";"189";"2";"1"
"Portfolio Purchase Acceptant";"Law Firm Aliases";"Create";"1";"8";"189";"7";"0"
"Portfolio Purchase Acceptant";"Law Firms";"View";"1";"8";"188";"0";"0"
"Portfolio Purchase Acceptant";"Law Firms";"Edit";"1";"8";"188";"1";"0"
"Portfolio Purchase Acceptant";"Law Firms";"Delete";"0";"8";"188";"2";"1"
"Portfolio Purchase Acceptant";"Law Firms";"Create";"1";"8";"188";"7";"0"
"Portfolio Purchase Acceptant";"Leads";"View";"1";"8";"178";"0";"0"
"Portfolio Purchase Acceptant";"Leads";"Edit";"1";"8";"178";"1";"0"
"Portfolio Purchase Acceptant";"Leads";"Delete";"0";"8";"178";"2";"1"
"Portfolio Purchase Acceptant";"Leads";"Create";"1";"8";"178";"7";"0"
"Portfolio Purchase Acceptant";"Litigation Contacts";"View";"1";"8";"191";"0";"0"
"Portfolio Purchase Acceptant";"Litigation Contacts";"Edit";"1";"8";"191";"1";"0"
"Portfolio Purchase Acceptant";"Litigation Contacts";"Delete";"0";"8";"191";"2";"1"
"Portfolio Purchase Acceptant";"Litigation Contacts";"Create";"1";"8";"191";"7";"0"
"Portfolio Purchase Acceptant";"Litigation Costs";"View";"1";"8";"186";"0";"0"
"Portfolio Purchase Acceptant";"Litigation Costs";"Edit";"1";"8";"186";"1";"0"
"Portfolio Purchase Acceptant";"Litigation Costs";"Delete";"0";"8";"186";"2";"1"
"Portfolio Purchase Acceptant";"Litigation Costs";"Create";"1";"8";"186";"7";"0"
"Portfolio Purchase Acceptant";"Mortgage Companies";"View";"1";"8";"190";"0";"0"
"Portfolio Purchase Acceptant";"Mortgage Companies";"Edit";"1";"8";"190";"1";"0"
"Portfolio Purchase Acceptant";"Mortgage Companies";"Delete";"0";"8";"190";"2";"1"
"Portfolio Purchase Acceptant";"Mortgage Companies";"Create";"1";"8";"190";"7";"0"
"Portfolio Purchase Acceptant";"Notification";"View";"1";"8";"111";"0";"0"
"Portfolio Purchase Acceptant";"Notification";"Edit";"1";"8";"111";"1";"0"
"Portfolio Purchase Acceptant";"Notification";"Delete";"0";"8";"111";"2";"1"
"Portfolio Purchase Acceptant";"Notification";"Create";"1";"8";"111";"7";"0"
"Portfolio Purchase Acceptant";"OSSMailView";"View";"1";"8";"54";"0";"0"
"Portfolio Purchase Acceptant";"OSSMailView";"Edit";"0";"8";"54";"1";"1"
"Portfolio Purchase Acceptant";"OSSMailView";"Delete";"0";"8";"54";"2";"1"
"Portfolio Purchase Acceptant";"OSSMailView";"Create";"0";"8";"54";"7";"1"
"Portfolio Purchase Acceptant";"Outside Cases";"View";"1";"8";"182";"0";"0"
"Portfolio Purchase Acceptant";"Outside Cases";"Edit";"1";"8";"182";"1";"0"
"Portfolio Purchase Acceptant";"Outside Cases";"Delete";"0";"8";"182";"2";"1"
"Portfolio Purchase Acceptant";"Outside Cases";"Create";"1";"8";"182";"7";"0"
"Portfolio Purchase Acceptant";"Package Email Variants";"View";"1";"8";"163";"0";"0"
"Portfolio Purchase Acceptant";"Package Email Variants";"Edit";"0";"8";"163";"1";"1"
"Portfolio Purchase Acceptant";"Package Email Variants";"Delete";"0";"8";"163";"2";"1"
"Portfolio Purchase Acceptant";"Package Email Variants";"Create";"0";"8";"163";"7";"1"
"Portfolio Purchase Acceptant";"Partial Settlements";"View";"1";"8";"192";"0";"0"
"Portfolio Purchase Acceptant";"Partial Settlements";"Edit";"1";"8";"192";"1";"0"
"Portfolio Purchase Acceptant";"Partial Settlements";"Delete";"0";"8";"192";"2";"1"
"Portfolio Purchase Acceptant";"Partial Settlements";"Create";"1";"8";"192";"7";"0"
"Portfolio Purchase Acceptant";"Partners Portal Activity";"View";"1";"8";"197";"0";"0"
"Portfolio Purchase Acceptant";"Partners Portal Activity";"Edit";"1";"8";"197";"1";"0"
"Portfolio Purchase Acceptant";"Partners Portal Activity";"Delete";"0";"8";"197";"2";"1"
"Portfolio Purchase Acceptant";"Partners Portal Activity";"Create";"1";"8";"197";"7";"0"
"Portfolio Purchase Acceptant";"Payments";"View";"1";"8";"147";"0";"0"
"Portfolio Purchase Acceptant";"Payments";"Edit";"1";"8";"147";"1";"0"
"Portfolio Purchase Acceptant";"Payments";"Delete";"0";"8";"147";"2";"1"
"Portfolio Purchase Acceptant";"Payments";"Create";"1";"8";"147";"7";"0"
"Portfolio Purchase Acceptant";"Portfolio Purchases";"View";"1";"8";"154";"0";"0"
"Portfolio Purchase Acceptant";"Portfolio Purchases";"Edit";"1";"8";"154";"1";"0"
"Portfolio Purchase Acceptant";"Portfolio Purchases";"Delete";"0";"8";"154";"2";"1"
"Portfolio Purchase Acceptant";"Portfolio Purchases";"Create";"1";"8";"154";"7";"0"
"Portfolio Purchase Acceptant";"Portfolios";"View";"1";"8";"138";"0";"0"
